customer_id,age,gender,items_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
2795,33,female,jacket,outerwear,24,new york,m,gold,fall,3.3,no,standard,no,no,7,cash,fortnightly
2796,33,female,scarf,accessories,35,nebraska,m,magenta,winter,3.4,no,store pickup,no,no,49,paypal,annually
2797,55,female,jacket,outerwear,73,oklahoma,m,red,winter,3.8,no,store pickup,no,no,21,cash,annually
2798,63,female,jewelry,accessories,42,oklahoma,m,green,winter,3.5,no,express,no,no,10,venmo,every 3 months
2799,52,female,hoodie,clothing,20,rhode island,xl,red,winter,4.8,no,store pickup,no,no,37,paypal,weekly
2800,23,female,t-shirt,clothing,89,maine,l,pink,spring,3.9,no,free shipping,no,no,9,bank transfer,every 3 months
2801,70,female,shirt,clothing,76,arkansas,l,violet,fall,3.4,no,free shipping,no,no,14,cash,bi-weekly
2802,64,female,shirt,clothing,56,new mexico,m,indigo,winter,2.6,no,express,no,no,30,paypal,annually
2803,22,female,coat,outerwear,100,hawaii,l,red,fall,3.1,no,store pickup,no,no,42,credit card,fortnightly
2804,46,female,t-shirt,clothing,44,idaho,m,violet,winter,3.3,no,free shipping,no,no,31,bank transfer,monthly
2805,65,female,hoodie,clothing,76,south carolina,m,cyan,spring,2.8,no,standard,no,no,48,bank transfer,every 3 months
2806,18,female,sunglasses,accessories,97,nevada,s,black,fall,4.3,no,standard,no,no,48,cash,quarterly
2807,45,female,blouse,clothing,39,south carolina,l,purple,spring,2.7,no,standard,no,no,50,credit card,annually
2808,56,female,hoodie,clothing,100,maryland,m,charcoal,spring,4.4,no,2-day shipping,no,no,10,debit card,fortnightly
2809,49,female,skirt,clothing,62,tennessee,m,beige,spring,3.9,no,free shipping,no,no,45,paypal,every 3 months
2810,66,female,shorts,clothing,98,arkansas,xl,teal,summer,3,no,standard,no,no,27,debit card,quarterly
2811,27,female,jeans,clothing,31,arizona,m,purple,summer,4,no,standard,no,no,10,debit card,fortnightly
2812,69,female,jacket,outerwear,89,ohio,m,blue,fall,3.7,no,store pickup,no,no,19,credit card,quarterly
2813,66,female,hoodie,clothing,91,north dakota,xl,magenta,fall,3.8,no,store pickup,no,no,1,credit card,every 3 months
2814,45,female,shirt,clothing,50,vermont,s,maroon,summer,3.3,no,2-day shipping,no,no,39,debit card,quarterly
2815,31,female,t-shirt,clothing,32,minnesota,l,gold,winter,3.6,no,standard,no,no,14,bank transfer,monthly
2816,33,female,blouse,clothing,67,idaho,l,black,fall,3.9,no,free shipping,no,no,40,venmo,every 3 months
2817,43,female,skirt,clothing,28,maryland,m,black,spring,3.5,no,free shipping,no,no,45,venmo,weekly
2818,25,female,backpack,accessories,65,south carolina,xl,yellow,winter,3.4,no,standard,no,no,6,venmo,weekly
2819,46,female,shorts,clothing,73,california,m,turquoise,fall,4.7,no,next day air,no,no,12,debit card,annually
2820,67,female,shirt,clothing,27,georgia,l,lavender,spring,3,no,free shipping,no,no,19,cash,monthly
2821,26,female,backpack,accessories,89,vermont,l,yellow,summer,3.9,no,free shipping,no,no,5,cash,bi-weekly
2822,35,female,shoes,footwear,72,georgia,l,olive,summer,4.5,no,standard,no,no,37,venmo,monthly
2823,61,female,skirt,clothing,37,new jersey,s,brown,fall,4.1,no,standard,no,no,33,paypal,quarterly
2824,26,female,dress,clothing,63,utah,m,olive,summer,4.5,no,standard,no,no,47,debit card,bi-weekly
2825,39,female,hat,accessories,90,utah,m,purple,fall,4,no,free shipping,no,no,49,debit card,quarterly
2826,69,female,handbag,accessories,62,north carolina,m,yellow,winter,4.3,no,2-day shipping,no,no,28,bank transfer,annually
2827,32,female,handbag,accessories,43,florida,l,brown,fall,3.6,no,express,no,no,23,venmo,annually
2828,20,female,blouse,clothing,96,wisconsin,m,magenta,fall,3.1,no,next day air,no,no,11,bank transfer,bi-weekly
2829,25,female,scarf,accessories,83,tennessee,l,lavender,fall,2.6,no,standard,no,no,33,paypal,quarterly
2830,56,female,jewelry,accessories,67,arizona,xl,teal,fall,3.4,no,next day air,no,no,47,cash,weekly
2831,63,female,skirt,clothing,90,oregon,l,cyan,spring,2.9,no,store pickup,no,no,13,venmo,every 3 months
2832,34,female,hoodie,clothing,53,virginia,l,pink,winter,5,no,express,no,no,4,credit card,weekly
2833,29,female,scarf,accessories,37,maryland,m,magenta,summer,4.6,no,standard,no,no,40,paypal,quarterly
2834,43,female,jeans,clothing,56,arkansas,m,teal,fall,3.3,no,free shipping,no,no,19,cash,monthly
2835,39,female,jacket,outerwear,43,texas,m,indigo,fall,2.9,no,2-day shipping,no,no,17,credit card,weekly
2836,33,female,t-shirt,clothing,84,vermont,s,pink,winter,4.9,no,free shipping,no,no,7,venmo,annually
2837,51,female,pants,clothing,50,wyoming,m,charcoal,winter,5,no,2-day shipping,no,no,21,cash,bi-weekly
2838,65,female,shoes,footwear,88,alabama,m,brown,summer,4.5,no,express,no,no,44,paypal,weekly
2839,51,female,jacket,outerwear,50,maine,m,blue,fall,3.7,no,free shipping,no,no,2,bank transfer,weekly
2840,70,female,scarf,accessories,80,south dakota,l,teal,summer,2.8,no,store pickup,no,no,30,bank transfer,monthly
2841,40,female,t-shirt,clothing,47,west virginia,l,pink,spring,3.5,no,store pickup,no,no,41,cash,annually
2842,19,female,dress,clothing,33,ohio,xl,magenta,winter,3,no,2-day shipping,no,no,31,cash,weekly
2843,28,female,coat,outerwear,100,arizona,l,green,fall,4.3,no,standard,no,no,48,debit card,quarterly
2844,51,female,sweater,clothing,26,ohio,m,white,summer,3.6,no,store pickup,no,no,41,venmo,weekly
2845,32,female,hat,accessories,79,new mexico,m,indigo,summer,4.4,no,standard,no,no,42,venmo,annually
2846,26,female,backpack,accessories,77,south dakota,l,lavender,summer,4.1,no,express,no,no,39,debit card,every 3 months
2847,50,female,socks,clothing,36,oklahoma,xl,black,fall,2.8,no,next day air,no,no,15,paypal,bi-weekly
2848,68,female,jewelry,accessories,21,connecticut,l,charcoal,winter,2.8,no,free shipping,no,no,3,paypal,every 3 months
2849,33,female,boots,footwear,72,wisconsin,l,gray,fall,4.9,no,store pickup,no,no,28,bank transfer,quarterly
2850,56,female,coat,outerwear,25,new hampshire,m,gold,spring,4.1,no,express,no,no,27,paypal,bi-weekly
2851,57,female,sweater,clothing,79,nebraska,m,silver,spring,3,no,store pickup,no,no,36,debit card,annually
2852,58,female,blouse,clothing,73,nevada,l,teal,summer,3,no,store pickup,no,no,42,debit card,monthly
2853,40,female,belt,accessories,71,new york,m,magenta,spring,3,no,store pickup,no,no,30,venmo,weekly
2854,37,female,hat,accessories,48,pennsylvania,m,magenta,winter,3.2,no,next day air,no,no,9,paypal,weekly
2855,36,female,sandals,footwear,28,delaware,m,beige,fall,2.7,no,store pickup,no,no,25,venmo,monthly
2856,29,female,boots,footwear,95,mississippi,s,maroon,winter,3.8,no,2-day shipping,no,no,33,paypal,quarterly
2857,65,female,jacket,outerwear,48,iowa,m,indigo,winter,3.5,no,2-day shipping,no,no,31,credit card,monthly
2858,44,female,dress,clothing,93,utah,s,maroon,spring,3.8,no,next day air,no,no,35,debit card,monthly
2859,34,female,jeans,clothing,87,maryland,l,teal,summer,3.8,no,2-day shipping,no,no,46,bank transfer,monthly
2860,31,female,shorts,clothing,32,utah,l,yellow,fall,3.4,no,express,no,no,29,bank transfer,annually
2861,28,female,shirt,clothing,38,rhode island,m,gold,spring,2.9,no,next day air,no,no,49,bank transfer,weekly
2862,66,female,coat,outerwear,54,maryland,m,teal,fall,3.4,no,free shipping,no,no,27,credit card,monthly
2863,68,female,coat,outerwear,75,hawaii,s,violet,summer,4.7,no,store pickup,no,no,5,bank transfer,every 3 months
2864,37,female,t-shirt,clothing,56,connecticut,m,yellow,fall,3.9,no,2-day shipping,no,no,18,venmo,monthly
2865,58,female,sweater,clothing,43,illinois,s,maroon,fall,3.6,no,store pickup,no,no,31,venmo,weekly
2866,28,female,skirt,clothing,97,california,m,silver,fall,3.7,no,free shipping,no,no,27,cash,fortnightly
2867,54,female,blouse,clothing,75,connecticut,s,violet,summer,3.1,no,free shipping,no,no,19,cash,annually
2868,21,female,sneakers,footwear,55,colorado,l,white,summer,4.9,no,next day air,no,no,33,cash,fortnightly
2869,45,female,backpack,accessories,49,colorado,m,black,winter,2.6,no,next day air,no,no,42,paypal,every 3 months
2870,57,female,socks,clothing,58,georgia,m,white,summer,4.2,no,standard,no,no,16,bank transfer,weekly
2871,47,female,jewelry,accessories,34,north dakota,m,blue,winter,4.8,no,free shipping,no,no,49,debit card,every 3 months
2872,46,female,shorts,clothing,43,idaho,s,black,summer,2.7,no,2-day shipping,no,no,40,venmo,bi-weekly
2873,63,female,jewelry,accessories,48,connecticut,l,olive,fall,2.6,no,next day air,no,no,5,cash,annually
2874,44,female,sweater,clothing,40,montana,m,teal,spring,2.6,no,free shipping,no,no,8,bank transfer,monthly
2875,36,female,shirt,clothing,29,colorado,l,silver,summer,3.1,no,standard,no,no,2,debit card,annually
2876,24,female,pants,clothing,81,kentucky,m,pink,fall,2.6,no,free shipping,no,no,14,debit card,weekly
2877,65,female,hoodie,clothing,84,new mexico,m,charcoal,spring,3.4,no,2-day shipping,no,no,5,bank transfer,fortnightly
2878,32,female,socks,clothing,46,new jersey,m,silver,summer,3.6,no,standard,no,no,34,venmo,monthly
2879,63,female,dress,clothing,86,california,l,turquoise,summer,4.3,no,next day air,no,no,13,bank transfer,annually
2880,62,female,blouse,clothing,57,north dakota,xl,turquoise,winter,4.9,no,free shipping,no,no,31,venmo,annually
2881,19,female,skirt,clothing,61,florida,l,beige,winter,4.8,no,store pickup,no,no,43,paypal,quarterly
2882,38,female,backpack,accessories,90,texas,m,cyan,winter,4.2,no,free shipping,no,no,6,bank transfer,annually
2883,59,female,blouse,clothing,51,oklahoma,l,gold,winter,2.6,no,store pickup,no,no,23,credit card,bi-weekly
2884,22,female,socks,clothing,48,rhode island,xl,silver,spring,3.2,no,standard,no,no,10,paypal,weekly
2885,55,female,boots,footwear,50,arkansas,m,purple,summer,3.4,no,2-day shipping,no,no,47,credit card,every 3 months
2886,29,female,backpack,accessories,82,nevada,m,yellow,summer,3.5,no,next day air,no,no,14,credit card,bi-weekly
2887,42,female,hat,accessories,33,utah,l,blue,spring,4.2,no,free shipping,no,no,29,paypal,weekly
2888,23,female,sandals,footwear,28,kentucky,l,blue,winter,2.8,no,express,no,no,12,cash,bi-weekly
2889,70,female,hoodie,clothing,42,wisconsin,l,green,spring,5,no,2-day shipping,no,no,25,debit card,quarterly
2890,64,female,sunglasses,accessories,43,minnesota,m,charcoal,fall,3.3,no,store pickup,no,no,21,venmo,annually
2891,39,female,jeans,clothing,55,north dakota,m,violet,winter,3.7,no,free shipping,no,no,23,credit card,monthly
2892,47,female,t-shirt,clothing,73,ohio,xl,black,winter,2.5,no,free shipping,no,no,10,paypal,monthly
2893,22,female,dress,clothing,39,nevada,m,teal,spring,3.2,no,standard,no,no,47,credit card,monthly
2894,69,female,belt,accessories,20,kentucky,s,orange,spring,3.1,no,free shipping,no,no,44,debit card,every 3 months
2895,35,female,jewelry,accessories,32,kentucky,s,brown,spring,3.5,no,standard,no,no,41,venmo,annually
2896,56,female,hoodie,clothing,86,montana,l,green,summer,4.6,no,standard,no,no,29,bank transfer,monthly
2897,30,female,blouse,clothing,91,delaware,m,silver,summer,3.3,no,free shipping,no,no,2,venmo,every 3 months
2898,43,female,jacket,outerwear,59,montana,l,violet,fall,2.5,no,free shipping,no,no,2,cash,fortnightly
2899,23,female,sneakers,footwear,33,new jersey,xl,peach,summer,4.6,no,express,no,no,29,credit card,annually
2900,50,female,boots,footwear,64,nebraska,m,gold,spring,4.2,no,2-day shipping,no,no,22,bank transfer,fortnightly
2901,41,female,blouse,clothing,67,maryland,xl,violet,winter,4,no,standard,no,no,23,cash,bi-weekly
2902,41,female,blouse,clothing,43,alabama,l,olive,winter,2.6,no,free shipping,no,no,46,credit card,quarterly
2903,27,female,boots,footwear,32,north carolina,s,orange,spring,4.6,no,standard,no,no,19,paypal,bi-weekly
2904,38,female,scarf,accessories,39,delaware,s,teal,spring,3.5,no,2-day shipping,no,no,24,credit card,every 3 months
2905,41,female,sandals,footwear,41,iowa,m,gray,spring,4,no,2-day shipping,no,no,43,venmo,monthly
2906,58,female,sunglasses,accessories,53,new york,l,black,winter,4.8,no,standard,no,no,14,debit card,fortnightly
2907,58,female,coat,outerwear,27,virginia,m,indigo,spring,3.9,no,standard,no,no,7,venmo,annually
2908,19,female,sunglasses,accessories,82,maryland,xl,lavender,summer,3.7,no,next day air,no,no,50,paypal,bi-weekly
2909,43,female,blouse,clothing,87,texas,m,beige,winter,3.1,no,store pickup,no,no,15,debit card,every 3 months
2910,27,female,backpack,accessories,78,louisiana,m,indigo,winter,3,no,next day air,no,no,40,credit card,every 3 months
2911,32,female,belt,accessories,32,mississippi,m,blue,summer,2.9,no,store pickup,no,no,41,credit card,monthly
2912,28,female,socks,clothing,38,ohio,xl,orange,fall,2.9,no,next day air,no,no,34,venmo,quarterly
2913,48,female,shoes,footwear,37,oregon,m,yellow,winter,4,no,standard,no,no,27,cash,bi-weekly
2914,43,female,coat,outerwear,83,wyoming,l,cyan,winter,3.5,no,express,no,no,12,cash,every 3 months
2915,45,female,sweater,clothing,72,pennsylvania,m,yellow,fall,3.8,no,express,no,no,1,debit card,bi-weekly
2916,26,female,shirt,clothing,30,oregon,m,cyan,fall,4.5,no,express,no,no,39,debit card,bi-weekly
2917,62,female,shorts,clothing,66,oklahoma,m,green,winter,2.7,no,express,no,no,13,credit card,bi-weekly
2918,58,female,shirt,clothing,45,colorado,xl,white,winter,2.9,no,store pickup,no,no,50,venmo,annually
2919,19,female,sunglasses,accessories,73,new york,s,black,fall,4.9,no,free shipping,no,no,36,cash,weekly
2920,64,female,shoes,footwear,67,minnesota,l,charcoal,winter,3.8,no,standard,no,no,31,debit card,monthly
2921,33,female,sunglasses,accessories,72,texas,xl,brown,spring,4.9,no,free shipping,no,no,3,debit card,bi-weekly
2922,20,female,handbag,accessories,24,wisconsin,m,cyan,fall,4.6,no,standard,no,no,11,cash,fortnightly
2923,45,female,sunglasses,accessories,68,kentucky,l,beige,winter,3.5,no,express,no,no,16,paypal,quarterly
2924,28,female,shirt,clothing,70,pennsylvania,m,magenta,spring,4.2,no,2-day shipping,no,no,12,cash,quarterly
2925,47,female,shirt,clothing,64,rhode island,l,indigo,winter,3.7,no,free shipping,no,no,37,debit card,every 3 months
2926,54,female,sweater,clothing,91,illinois,m,maroon,spring,2.8,no,store pickup,no,no,43,credit card,every 3 months
2927,64,female,handbag,accessories,82,maryland,m,gray,winter,4.8,no,2-day shipping,no,no,9,cash,weekly
2928,45,female,shirt,clothing,24,missouri,m,black,summer,2.7,no,express,no,no,15,venmo,bi-weekly
2929,40,female,jewelry,accessories,80,alabama,l,yellow,spring,3.6,no,store pickup,no,no,17,credit card,weekly
2930,31,female,socks,clothing,53,maine,xl,white,winter,4.5,no,next day air,no,no,42,venmo,fortnightly
2931,38,female,t-shirt,clothing,50,mississippi,m,orange,spring,4,no,free shipping,no,no,14,venmo,monthly
2932,36,female,jewelry,accessories,31,alabama,m,magenta,fall,4.5,no,2-day shipping,no,no,49,credit card,bi-weekly
2933,65,female,backpack,accessories,88,alaska,l,black,spring,3.9,no,express,no,no,3,paypal,quarterly
2934,27,female,hat,accessories,52,illinois,m,brown,summer,3.8,no,standard,no,no,28,venmo,monthly
2935,38,female,gloves,accessories,22,idaho,m,orange,fall,4.7,no,next day air,no,no,41,bank transfer,quarterly
2936,58,female,sneakers,footwear,27,north carolina,xl,gray,spring,4.6,no,standard,no,no,11,venmo,weekly
2937,31,female,skirt,clothing,34,washington,m,white,spring,3.6,no,express,no,no,46,paypal,weekly
2938,28,female,handbag,accessories,39,west virginia,m,white,spring,4.3,no,2-day shipping,no,no,15,credit card,weekly
2939,28,female,sunglasses,accessories,53,maine,m,violet,fall,3,no,standard,no,no,15,cash,monthly
2940,32,female,sweater,clothing,46,kentucky,m,beige,winter,4.3,no,express,no,no,34,venmo,weekly
2941,61,female,handbag,accessories,85,massachusetts,l,beige,summer,4.8,no,next day air,no,no,13,cash,monthly
2942,38,female,skirt,clothing,86,pennsylvania,l,purple,spring,3.7,no,free shipping,no,no,27,paypal,monthly
2943,54,female,socks,clothing,63,hawaii,m,brown,summer,2.6,no,free shipping,no,no,37,bank transfer,weekly
2944,29,female,shirt,clothing,44,virginia,m,orange,spring,3.4,no,standard,no,no,37,credit card,monthly
2945,50,female,sneakers,footwear,95,new york,xl,cyan,summer,3.9,no,free shipping,no,no,4,venmo,every 3 months
2946,32,female,belt,accessories,49,delaware,m,charcoal,summer,4.8,no,free shipping,no,no,1,credit card,every 3 months
2947,38,female,pants,clothing,77,hawaii,l,purple,spring,2.8,no,free shipping,no,no,29,bank transfer,quarterly
2948,52,female,jewelry,accessories,63,nebraska,l,peach,spring,4.4,no,standard,no,no,50,venmo,annually
2949,61,female,pants,clothing,83,vermont,m,violet,winter,3.1,no,standard,no,no,38,debit card,bi-weekly
2950,25,female,jewelry,accessories,93,iowa,m,peach,spring,3.8,no,store pickup,no,no,15,paypal,annually
2951,22,female,jeans,clothing,91,iowa,s,maroon,winter,4.1,no,2-day shipping,no,no,44,debit card,every 3 months
2952,47,female,scarf,accessories,99,arkansas,l,maroon,fall,4.6,no,free shipping,no,no,14,cash,weekly
2953,50,female,belt,accessories,24,alabama,m,peach,spring,4.9,no,next day air,no,no,5,debit card,monthly
2954,45,female,dress,clothing,82,maryland,m,silver,summer,4.8,no,next day air,no,no,11,credit card,annually
2955,33,female,t-shirt,clothing,28,south dakota,m,indigo,winter,3.9,no,express,no,no,15,credit card,annually
2956,42,female,boots,footwear,67,vermont,m,silver,winter,2.6,no,free shipping,no,no,46,credit card,annually
2957,52,female,dress,clothing,88,montana,m,olive,fall,3.7,no,standard,no,no,30,venmo,monthly
2958,69,female,jewelry,accessories,70,south dakota,s,gray,fall,4.7,no,standard,no,no,2,cash,annually
2959,55,female,skirt,clothing,100,ohio,m,black,summer,4.5,no,standard,no,no,28,paypal,monthly
2960,38,female,handbag,accessories,28,texas,l,maroon,summer,4.7,no,free shipping,no,no,9,paypal,quarterly
2961,57,female,coat,outerwear,48,indiana,s,olive,spring,3.6,no,standard,no,no,47,credit card,weekly
2962,33,female,hoodie,clothing,43,new hampshire,s,gold,fall,2.8,no,free shipping,no,no,21,debit card,bi-weekly
2963,57,female,pants,clothing,40,california,l,pink,fall,4,no,express,no,no,42,credit card,every 3 months
2964,52,female,boots,footwear,97,maine,m,brown,spring,3.6,no,free shipping,no,no,28,credit card,weekly
2965,44,female,coat,outerwear,25,ohio,s,white,fall,3.8,no,2-day shipping,no,no,13,venmo,fortnightly
2966,48,female,scarf,accessories,45,delaware,m,blue,summer,4.4,no,standard,no,no,25,paypal,fortnightly
2967,52,female,boots,footwear,49,oklahoma,l,orange,fall,2.8,no,store pickup,no,no,38,debit card,every 3 months
2968,34,female,sneakers,footwear,36,indiana,l,silver,summer,3.4,no,free shipping,no,no,40,venmo,annually
2969,26,female,sweater,clothing,48,south carolina,s,gray,fall,4.9,no,express,no,no,25,cash,every 3 months
2970,36,female,belt,accessories,62,vermont,s,blue,fall,4.3,no,next day air,no,no,20,cash,every 3 months
2971,24,female,jewelry,accessories,74,kansas,m,white,winter,3.4,no,free shipping,no,no,44,credit card,bi-weekly
2972,30,female,handbag,accessories,100,utah,l,yellow,fall,3.9,no,next day air,no,no,9,paypal,every 3 months
2973,31,female,jacket,outerwear,39,new york,s,indigo,fall,4.2,no,free shipping,no,no,11,venmo,every 3 months
2974,25,female,boots,footwear,65,indiana,m,blue,summer,2.7,no,store pickup,no,no,3,bank transfer,fortnightly
2975,57,female,sneakers,footwear,99,tennessee,xl,peach,summer,4.1,no,store pickup,no,no,34,credit card,weekly
2976,61,female,scarf,accessories,68,georgia,xl,lavender,winter,4.5,no,2-day shipping,no,no,48,cash,every 3 months
2977,30,female,coat,outerwear,97,nebraska,m,silver,summer,2.8,no,express,no,no,28,cash,fortnightly
2978,38,female,shorts,clothing,47,washington,l,gold,winter,3.4,no,standard,no,no,20,venmo,annually
2979,53,female,shorts,clothing,56,idaho,s,cyan,spring,3.9,no,free shipping,no,no,49,bank transfer,fortnightly
2980,31,female,jeans,clothing,91,louisiana,l,olive,fall,2.6,no,next day air,no,no,14,paypal,weekly
2981,70,female,gloves,accessories,93,new jersey,l,teal,fall,4.4,no,2-day shipping,no,no,9,bank transfer,monthly
2982,21,female,pants,clothing,36,delaware,l,pink,winter,4.9,no,standard,no,no,37,venmo,annually
2983,33,female,dress,clothing,45,wisconsin,m,orange,summer,3.6,no,store pickup,no,no,4,credit card,weekly
2984,60,female,pants,clothing,44,west virginia,m,charcoal,winter,2.8,no,2-day shipping,no,no,1,credit card,quarterly
2985,45,female,gloves,accessories,32,texas,l,red,spring,4.3,no,2-day shipping,no,no,36,debit card,bi-weekly
2986,46,female,belt,accessories,36,hawaii,s,teal,summer,3,no,express,no,no,21,cash,bi-weekly
2987,62,female,belt,accessories,85,arizona,s,silver,summer,3.3,no,2-day shipping,no,no,16,credit card,monthly
2988,63,female,skirt,clothing,36,louisiana,l,black,winter,2.5,no,store pickup,no,no,42,cash,monthly
2989,69,female,socks,clothing,55,nevada,s,pink,spring,5,no,2-day shipping,no,no,31,debit card,monthly
2990,46,female,belt,accessories,20,rhode island,xl,teal,summer,4.3,no,2-day shipping,no,no,6,credit card,weekly
2991,69,female,shirt,clothing,91,illinois,m,teal,fall,4.2,no,free shipping,no,no,24,venmo,monthly
2992,66,female,dress,clothing,71,utah,l,green,summer,3.9,no,standard,no,no,7,paypal,bi-weekly
2993,41,female,socks,clothing,64,north dakota,m,charcoal,spring,3.9,no,store pickup,no,no,25,venmo,weekly
2994,32,female,jacket,outerwear,21,kansas,l,indigo,spring,4.2,no,free shipping,no,no,18,cash,bi-weekly
2995,69,female,sweater,clothing,100,nevada,s,white,winter,3.5,no,store pickup,no,no,14,bank transfer,quarterly
2996,29,female,jeans,clothing,96,virginia,m,orange,summer,2.5,no,standard,no,no,42,debit card,bi-weekly
2997,70,female,jewelry,accessories,91,utah,m,white,spring,2.9,no,express,no,no,6,venmo,every 3 months
2998,41,female,sweater,clothing,40,idaho,s,yellow,spring,2.7,no,next day air,no,no,14,venmo,every 3 months
2999,31,female,hoodie,clothing,53,alaska,m,red,summer,4.7,no,express,no,no,30,debit card,quarterly
3000,31,female,sunglasses,accessories,48,new hampshire,s,charcoal,winter,3.8,no,standard,no,no,10,cash,monthly
3001,57,female,sandals,footwear,70,ohio,m,lavender,winter,3.7,no,express,no,no,7,paypal,weekly
3002,29,female,coat,outerwear,29,montana,l,charcoal,summer,4.7,no,express,no,no,28,credit card,quarterly
3003,70,female,belt,accessories,29,louisiana,m,maroon,fall,3.6,no,next day air,no,no,19,bank transfer,quarterly
3004,51,female,blouse,clothing,53,oregon,m,brown,fall,2.8,no,express,no,no,13,credit card,every 3 months
3005,45,female,skirt,clothing,79,arizona,m,lavender,winter,3.7,no,store pickup,no,no,23,venmo,fortnightly
3006,18,female,shorts,clothing,65,alaska,xl,brown,spring,3.5,no,express,no,no,5,venmo,weekly
3007,37,female,dress,clothing,99,utah,m,olive,summer,3.7,no,store pickup,no,no,17,venmo,bi-weekly
3008,23,female,sunglasses,accessories,60,new york,l,lavender,winter,3,no,next day air,no,no,31,venmo,weekly
3009,39,female,shoes,footwear,86,new mexico,m,gold,winter,4.9,no,free shipping,no,no,19,paypal,weekly
3010,62,female,belt,accessories,73,louisiana,m,silver,winter,4.6,no,free shipping,no,no,8,venmo,fortnightly
3011,70,female,belt,accessories,45,ohio,m,violet,winter,3.3,no,free shipping,no,no,15,credit card,annually
3012,20,female,belt,accessories,70,nevada,s,brown,summer,3,no,next day air,no,no,18,credit card,every 3 months
3013,42,female,belt,accessories,65,idaho,m,teal,fall,3.5,no,standard,no,no,16,paypal,annually
3014,41,female,skirt,clothing,55,arizona,l,peach,summer,4.2,no,store pickup,no,no,13,cash,monthly
3015,24,female,t-shirt,clothing,65,utah,m,maroon,spring,4.5,no,express,no,no,38,paypal,every 3 months
3016,37,female,scarf,accessories,21,wyoming,xl,lavender,spring,2.8,no,express,no,no,27,bank transfer,bi-weekly
3017,30,female,blouse,clothing,26,indiana,l,lavender,summer,4.9,no,store pickup,no,no,31,bank transfer,quarterly
3018,58,female,sunglasses,accessories,71,wisconsin,s,purple,summer,3.3,no,next day air,no,no,24,cash,bi-weekly
3019,43,female,boots,footwear,41,texas,m,green,summer,3,no,free shipping,no,no,21,debit card,bi-weekly
3020,19,female,jacket,outerwear,44,utah,m,yellow,winter,3.9,no,2-day shipping,no,no,15,paypal,annually
3021,23,female,jeans,clothing,81,arkansas,s,charcoal,fall,2.8,no,store pickup,no,no,48,venmo,every 3 months
3022,65,female,sunglasses,accessories,77,pennsylvania,s,blue,summer,4.5,no,2-day shipping,no,no,47,cash,quarterly
3023,58,female,sandals,footwear,26,georgia,m,lavender,fall,4,no,free shipping,no,no,23,paypal,weekly
3024,50,female,backpack,accessories,31,indiana,m,brown,summer,2.9,no,express,no,no,4,paypal,quarterly
3025,67,female,blouse,clothing,82,idaho,s,white,spring,4,no,free shipping,no,no,47,credit card,every 3 months
3026,40,female,shoes,footwear,60,montana,xl,green,summer,3.4,no,store pickup,no,no,7,paypal,monthly
3027,55,female,shirt,clothing,70,tennessee,l,magenta,fall,2.5,no,free shipping,no,no,6,credit card,annually
3028,52,female,hoodie,clothing,26,west virginia,xl,peach,winter,2.8,no,2-day shipping,no,no,47,credit card,quarterly
3029,62,female,dress,clothing,100,california,l,charcoal,summer,3,no,free shipping,no,no,7,paypal,every 3 months
3030,64,female,dress,clothing,82,georgia,m,gold,summer,3.1,no,free shipping,no,no,1,debit card,quarterly
3031,43,female,sneakers,footwear,24,maryland,xl,purple,spring,2.6,no,2-day shipping,no,no,23,credit card,weekly
3032,61,female,blouse,clothing,74,idaho,l,teal,summer,4.9,no,2-day shipping,no,no,30,credit card,monthly
3033,26,female,backpack,accessories,58,california,xl,green,summer,3.5,no,next day air,no,no,24,credit card,quarterly
3034,22,female,sweater,clothing,56,alabama,l,orange,spring,2.6,no,store pickup,no,no,9,paypal,weekly
3035,51,female,boots,footwear,37,utah,l,peach,spring,3.5,no,2-day shipping,no,no,25,credit card,quarterly
3036,69,female,handbag,accessories,64,kentucky,m,gold,spring,4.5,no,free shipping,no,no,18,cash,bi-weekly
3037,50,female,hoodie,clothing,58,vermont,s,violet,spring,4.3,no,next day air,no,no,7,venmo,fortnightly
3038,51,female,belt,accessories,44,iowa,l,charcoal,summer,4.8,no,next day air,no,no,2,cash,annually
3039,56,female,jewelry,accessories,39,georgia,m,brown,summer,4.2,no,free shipping,no,no,36,debit card,annually
3040,59,female,blouse,clothing,48,alabama,l,blue,spring,3.2,no,next day air,no,no,31,paypal,bi-weekly
3041,18,female,handbag,accessories,32,nebraska,m,gold,fall,4.1,no,express,no,no,10,cash,fortnightly
3042,48,female,handbag,accessories,79,rhode island,m,orange,winter,4,no,express,no,no,27,paypal,monthly
3043,53,female,coat,outerwear,27,south dakota,l,turquoise,winter,2.9,no,next day air,no,no,14,paypal,every 3 months
3044,45,female,belt,accessories,98,illinois,s,peach,fall,2.6,no,store pickup,no,no,17,credit card,monthly
3045,21,female,boots,footwear,67,north carolina,m,magenta,winter,2.7,no,free shipping,no,no,10,bank transfer,quarterly
3046,42,female,socks,clothing,37,florida,l,black,winter,4.6,no,2-day shipping,no,no,4,paypal,bi-weekly
3047,60,female,shoes,footwear,49,pennsylvania,m,white,spring,3.2,no,store pickup,no,no,25,cash,every 3 months
